Elapsed time,Driver,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
'0:05.391',06,-0.107,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.393',06,-0.112,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.395',06,-0.111,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.397',06,-0.105,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.399',06,-0.107,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.401',06,-0.11,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.403',06,-0.104,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.405',06,-0.104,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.407',06,-0.111,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.409',06,-0.112,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.411',06,-0.11,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.413',06,-0.106,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.415',06,-0.109,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.417',06,-0.115,0.166,8.929,18.905,109.0,12.26,38.56
'0:05.419',06,-0.114,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.421',06,-0.107,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.423',06,-0.106,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.425',06,-0.109,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.427',06,-0.107,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.429',06,-0.096,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.431',06,-0.095,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.433',06,-0.103,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.435',06,-0.101,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.438',06,-0.1,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.440',06,-0.1,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.442',06,-0.099,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.444',06,-0.099,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.446',06,-0.095,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.448',06,-0.095,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.450',06,-0.099,0.145,8.929,18.905,109.0,12.26,38.57
'0:05.452',06,-0.099,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.454',06,-0.098,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.456',06,-0.098,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.458',06,-0.099,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.460',06,-0.1,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.462',06,-0.094,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.464',06,-0.088,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.466',06,-0.092,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.468',06,-0.094,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.470',06,-0.093,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.472',06,-0.093,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.474',06,-0.093,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.476',06,-0.093,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.478',06,-0.09,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.480',06,-0.088,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.482',06,-0.092,0.145,8.927,18.905,109.0,12.26,38.54
'0:05.484',06,-0.095,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.486',06,-0.093,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.488',06,-0.09,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.490',06,-0.089,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.492',06,-0.093,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.494',06,-0.093,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.496',06,-0.084,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.498',06,-0.084,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.500',06,-0.088,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.502',06,-0.088,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.504',06,-0.089,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.506',06,-0.089,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.508',06,-0.09,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.510',06,-0.087,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.512',06,-0.074,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.514',06,-0.062,0.207,8.924,18.903,109.0,12.26,38.51
'0:05.516',06,-0.061,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.518',06,-0.061,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.520',06,-0.055,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.522',06,-0.054,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.524',06,-0.057,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.526',06,-0.057,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.528',06,-0.054,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.530',06,-0.049,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.532',06,-0.049,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.534',06,-0.048,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.536',06,-0.044,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.538',06,-0.043,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.540',06,-0.042,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.542',06,-0.039,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.544',06,-0.031,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.546',06,-0.023,0.207,8.924,18.903,109.0,12.26,38.43
'0:05.548',06,-0.029,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.550',06,-0.039,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.552',06,-0.042,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.554',06,-0.037,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.556',06,-0.033,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.558',06,-0.039,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.560',06,-0.05,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.563',06,-0.052,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.565',06,-0.052,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.567',06,-0.062,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.569',06,-0.067,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.571',06,-0.066,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.573',06,-0.072,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.575',06,-0.074,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.577',06,-0.074,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.579',06,-0.071,0.228,8.924,18.903,109.0,12.26,38.3
'0:05.581',06,-0.07,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.583',06,-0.082,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.585',06,-0.09,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.587',06,-0.087,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.589',06,-0.089,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.591',06,-0.101,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.593',06,-0.109,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.595',06,-0.112,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.597',06,-0.116,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.599',06,-0.123,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.601',06,-0.129,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.603',06,-0.128,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.605',06,-0.128,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.607',06,-0.134,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.609',06,-0.14,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.611',06,-0.138,0.228,8.924,18.903,109.0,12.26,38.13
'0:05.613',06,-0.133,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.615',06,-0.133,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.617',06,-0.137,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.619',06,-0.136,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.621',06,-0.132,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.623',06,-0.134,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.625',06,-0.138,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.627',06,-0.137,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.629',06,-0.131,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.631',06,-0.127,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.633',06,-0.128,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.635',06,-0.126,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.637',06,-0.122,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.639',06,-0.123,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.641',06,-0.127,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.643',06,-0.126,0.145,8.922,18.905,109.0,12.25,37.96
'0:05.645',06,-0.121,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.647',06,-0.123,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.649',06,-0.128,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.651',06,-0.134,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.653',06,-0.148,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.655',06,-0.167,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.657',06,-0.19,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.659',06,-0.212,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.661',06,-0.222,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.663',06,-0.212,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.665',06,-0.189,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.667',06,-0.151,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.669',06,-0.095,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.671',06,-0.028,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.673',06,0.055,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.675',06,0.138,0.145,8.922,18.905,109.0,12.25,37.81
'0:05.677',06,0.22,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.679',06,0.322,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.681',06,0.427,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.683',06,0.515,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.685',06,0.626,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.688',06,0.746,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.690',06,0.857,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.692',06,0.927,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.694',06,0.864,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.696',06,0.718,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.698',06,0.568,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.700',06,0.393,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.702',06,0.205,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.704',06,0.029,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.706',06,-0.133,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.708',06,-0.233,0.331,8.922,18.905,109.0,12.25,37.71
'0:05.710',06,-0.282,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.712',06,-0.306,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.714',06,-0.304,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.716',06,-0.297,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.718',06,-0.278,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.720',06,-0.245,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.722',06,-0.22,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.724',06,-0.201,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.726',06,-0.182,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.728',06,-0.161,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.730',06,-0.149,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.732',06,-0.143,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.734',06,-0.132,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.736',06,-0.109,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.738',06,-0.087,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.740',06,-0.077,0.331,8.92,18.908,109.0,12.25,37.6
'0:05.742',06,-0.07,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.744',06,-0.063,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.746',06,-0.056,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.748',06,-0.05,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.750',06,-0.05,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.752',06,-0.046,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.754',06,-0.043,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.756',06,-0.044,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.758',06,-0.046,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.760',06,-0.043,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.762',06,-0.038,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.764',06,-0.034,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.766',06,-0.037,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.768',06,-0.039,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.770',06,-0.038,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.772',06,-0.037,0.186,8.92,18.913,109.0,12.23,37.51
'0:05.774',06,-0.035,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.776',06,-0.034,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.778',06,-0.028,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.780',06,-0.021,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.782',06,-0.022,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.784',06,-0.022,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.786',06,-0.018,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.788',06,-0.013,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.790',06,-0.013,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.792',06,-0.016,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.794',06,-0.011,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.796',06,-0.004,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.798',06,0.0,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.800',06,0.001,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.802',06,0.005,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.804',06,0.009,0.186,8.92,18.915,109.0,12.23,37.43
'0:05.806',06,0.01,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.808',06,0.015,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.810',06,0.022,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.813',06,0.029,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.815',06,0.033,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.817',06,0.033,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.819',06,0.037,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.821',06,0.042,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.823',06,0.046,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.825',06,0.049,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.827',06,0.051,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.829',06,0.06,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.831',06,0.07,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.833',06,0.073,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.835',06,0.078,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.837',06,0.085,0.186,8.917,18.923,109.0,12.25,37.35
'0:05.839',06,0.09,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.841',06,0.094,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.843',06,0.101,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.845',06,0.109,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.847',06,0.118,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.849',06,0.122,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.851',06,0.125,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.853',06,0.136,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.855',06,0.145,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.857',06,0.151,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.859',06,0.154,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.861',06,0.164,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.863',06,0.176,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.865',06,0.178,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.867',06,0.181,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.869',06,0.19,0.186,8.917,18.933,109.0,12.25,37.25
'0:05.871',06,0.2,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.873',06,0.206,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.875',06,0.21,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.877',06,0.215,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.879',06,0.225,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.881',06,0.23,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.883',06,0.227,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.885',06,0.23,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.887',06,0.237,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.889',06,0.242,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.891',06,0.239,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.893',06,0.239,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.895',06,0.245,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.897',06,0.247,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.899',06,0.244,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.901',06,0.242,0.186,8.917,18.943,109.0,12.26,37.14
'0:05.903',06,0.241,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.905',06,0.238,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.907',06,0.234,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.909',06,0.23,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.911',06,0.223,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.913',06,0.219,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.915',06,0.212,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.917',06,0.2,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.919',06,0.192,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.921',06,0.182,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.923',06,0.164,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.925',06,0.15,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.927',06,0.143,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.929',06,0.133,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.931',06,0.12,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.933',06,0.1,0.186,8.915,18.948,109.0,12.26,37.03
'0:05.935',06,0.083,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.938',06,0.073,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.940',06,0.061,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.942',06,0.048,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.944',06,0.038,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.946',06,0.029,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.948',06,0.022,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.950',06,0.01,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.952',06,-0.005,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.954',06,-0.011,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.956',06,-0.02,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.958',06,-0.029,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.960',06,-0.032,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.962',06,-0.034,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.964',06,-0.042,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.966',06,-0.052,0.124,8.915,18.948,109.0,12.27,36.93
'0:05.968',06,-0.061,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.970',06,-0.065,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.972',06,-0.068,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.974',06,-0.071,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.976',06,-0.073,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.978',06,-0.074,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.980',06,-0.072,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.982',06,-0.074,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.984',06,-0.082,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.986',06,-0.081,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.988',06,-0.078,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.990',06,-0.083,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.992',06,-0.085,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.994',06,-0.085,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.996',06,-0.082,0.124,8.915,18.95,109.0,12.27,36.82
'0:05.998',06,-0.079,0.124,8.915,18.95,109.0,12.27,36.82
'0:06.000',06,-0.087,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.002',06,-0.09,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.004',06,-0.087,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.006',06,-0.088,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.008',06,-0.092,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.010',06,-0.09,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.012',06,-0.084,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.014',06,-0.079,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.016',06,-0.084,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.018',06,-0.085,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.020',06,-0.082,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.022',06,-0.082,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.024',06,-0.087,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.026',06,-0.087,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.028',06,-0.078,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.030',06,-0.072,0.145,8.915,18.953,89.0,12.26,36.71
'0:06.032',06,-0.076,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.034',06,-0.078,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.036',06,-0.077,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.038',06,-0.077,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.040',06,-0.078,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.042',06,-0.078,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.044',06,-0.076,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.046',06,-0.071,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.048',06,-0.073,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.050',06,-0.074,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.052',06,-0.072,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.054',06,-0.071,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.056',06,-0.071,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.058',06,-0.07,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.060',06,-0.067,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.063',06,-0.062,0.145,8.912,18.955,89.0,12.26,36.59
'0:06.065',06,-0.062,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.067',06,-0.066,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.069',06,-0.068,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.071',06,-0.068,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.073',06,-0.067,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.075',06,-0.068,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.077',06,-0.07,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.079',06,-0.066,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.081',06,-0.065,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.083',06,-0.07,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.085',06,-0.071,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.087',06,-0.068,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.089',06,-0.068,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.091',06,-0.071,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.093',06,-0.07,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.095',06,-0.066,0.145,8.912,18.955,89.0,12.27,36.46
'0:06.097',06,-0.063,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.099',06,-0.063,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.101',06,-0.07,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.103',06,-0.073,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.105',06,-0.073,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.107',06,-0.073,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.109',06,-0.076,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.111',06,-0.076,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.113',06,-0.07,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.115',06,-0.07,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.117',06,-0.071,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.119',06,-0.063,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.121',06,-0.059,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.123',06,-0.05,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.125',06,-0.04,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.127',06,-0.037,0.145,8.912,18.958,89.0,12.27,36.35
'0:06.129',06,-0.031,0.249,8.912,18.96,89.0,12.25,36.25
'0:06.131',06,-0.028,0.249,8.912,18.96,89.0,12.25,36.25
'0:06.133',06,-0.032,0.249,8.912,18.96,89.0,12.25,36.25
